72001,AR
72002,AR
72410,AR
72820,AR
71820,AR
72921,AR
72003,AR
72611,AR
72004,AR
72821,AR
72005,AR
71920,AR
71921,AR
71922,AR
71923,AR
71998,AR
71999,AR
71630,AR
72310,AR
71822,AR
72513,AR
72823,AR
72311,AR
72006,AR
72007,AR
72711,AR
72010,AR
71631,AR
72312,AR
72313,AR
72501,AR
72503,AR
72522,AR
72011,AR
72411,AR
71720,AR
72613,AR
72012,AR
72013,AR
72412,AR
72014,AR
71721,AR
72824,AR
71823,AR
72015,AR
72018,AR
72019,AR
72022,AR
72158,AR
72712,AR
72714,AR
72715,AR
72716,AR
72615,AR
72616,AR
72016,AR
72413,AR
72017,AR
71929,AR
72414,AR
72415,AR
71825,AR
72826,AR
71722,AR
72827,AR
72315,AR
72316,AR
72319,AR
71932,AR
72926,AR
71933,AR
72416,AR
72927,AR
72020,AR
71826,AR
72928,AR
72320,AR
72021,AR
72517,AR
72417,AR
72089,AR
71827,AR
72619,AR
72321,AR
72023,AR
71935,AR
72322,AR
71828,AR
72519,AR
71724,AR
71701,AR
71711,AR
72520,AR
72717,AR
72419,AR
72024,AR
71725,AR
72025,AR
72421,AR
72026,AR
72521,AR
72718,AR
72930,AR
72932,AR
72027,AR
72719,AR
72829,AR
72933,AR
72324,AR
72934,AR
71726,AR
72028,AR
72029,AR
72325,AR
72623,AR
72830,AR
72030,AR
72031,AR
72832,AR
72053,AR
72326,AR
71831,AR
72721,AR
72624,AR
72523,AR
72032,AR
72033,AR
72034,AR
72035,AR
72524,AR
72422,AR
72626,AR
72036,AR
71937,AR
72037,AR
72327,AR
72038,AR
71635,AR
72328,AR
71728,AR
72526,AR
72039,AR
72833,AR
72834,AR
72424,AR
72722,AR
72628,AR
72425,AR
72835,AR
71940,AR
72426,AR
72629,AR
71832,AR
71638,AR
72040,AR
72527,AR
72041,AR
72042,AR
72043,AR
71833,AR
71834,AR
72648,AR
72528,AR
71941,AR
72837,AR
72530,AR
72329,AR
71639,AR
72935,AR
72330,AR
72331,AR
72044,AR
72332,AR
72427,AR
72333,AR
71730,AR
71731,AR
72531,AR
72727,AR
72728,AR
72045,AR
71740,AR
71835,AR
72046,AR
72047,AR
72048,AR
72428,AR
71640,AR
72631,AR
72632,AR
72729,AR
72532,AR
72633,AR
72730,AR
72701,AR
72702,AR
72703,AR
72704,AR
72741,AR
72429,AR
72634,AR
72534,AR
71742,AR
71836,AR
72335,AR
72336,AR
72901,AR
72902,AR
72903,AR
72904,AR
72905,AR
72906,AR
72908,AR
72913,AR
72914,AR
72916,AR
72917,AR
72918,AR
72919,AR
72923,AR
71837,AR
71642,AR
72051,AR
72512,AR
72536,AR
72338,AR
71942,AR
71838,AR
72537,AR
72732,AR
71839,AR
72052,AR
72635,AR
72733,AR
71840,AR
72734,AR
72538,AR
72636,AR
