49220,MI
49221,MI
49224,MI
48001,MI
49227,MI
48101,MI
48002,MI
48003,MI
48004,MI
48103,MI
48104,MI
48105,MI
48106,MI
48107,MI
48108,MI
48109,MI
48113,MI
48401,MI
48410,MI
48005,MI
48411,MI
48412,MI
48006,MI
48413,MI
48414,MI
48111,MI
48112,MI
48415,MI
48009,MI
48012,MI
49228,MI
48301,MI
48302,MI
48303,MI
48304,MI
48114,MI
48116,MI
49229,MI
49230,MI
48416,MI
48417,MI
48418,MI
49232,MI
48014,MI
48117,MI
48419,MI
49233,MI
49281,MI
48015,MI
48118,MI
49234,MI
48346,MI
48347,MI
48348,MI
48017,MI
49235,MI
49236,MI
48420,MI
48421,MI
49237,MI
48422,MI
48350,MI
48423,MI
48120,MI
48121,MI
48122,MI
48123,MI
48124,MI
48126,MI
48128,MI
48125,MI
48127,MI
48426,MI
48427,MI
49238,MI
48201,MI
48202,MI
48203,MI
48204,MI
48205,MI
48206,MI
48207,MI
48208,MI
48209,MI
48210,MI
48211,MI
48212,MI
48213,MI
48214,MI
48215,MI
48216,MI
48217,MI
48218,MI
48219,MI
48220,MI
48221,MI
48222,MI
48223,MI
48224,MI
48225,MI
48226,MI
48227,MI
48228,MI
48229,MI
48230,MI
48231,MI
48232,MI
48233,MI
48234,MI
48235,MI
48236,MI
48237,MI
48238,MI
48239,MI
48240,MI
48242,MI
48243,MI
48244,MI
48255,MI
48260,MI
48264,MI
48265,MI
48266,MI
48267,MI
48268,MI
48269,MI
48272,MI
48275,MI
48277,MI
48278,MI
48279,MI
48288,MI
48130,MI
48428,MI
48131,MI
48429,MI
48021,MI
48022,MI
48023,MI
48331,MI
48332,MI
48333,MI
48334,MI
48335,MI
48336,MI
48430,MI
48134,MI
48501,MI
48502,MI
48503,MI
48504,MI
48505,MI
48506,MI
48507,MI
48509,MI
48519,MI
48529,MI
48531,MI
48532,MI
48550,MI
48551,MI
48552,MI
48553,MI
48554,MI
48555,MI
48556,MI
48557,MI
48433,MI
48434,MI
48435,MI
48026,MI
49239,MI
48436,MI
48135,MI
48136,MI
48437,MI
48027,MI
48438,MI
48439,MI
48480,MI
49240,MI
48137,MI
48138,MI
48440,MI
48139,MI
49241,MI
48441,MI
48028,MI
48353,MI
48030,MI
48356,MI
48357,MI
49242,MI
48442,MI
49245,MI
49246,MI
49247,MI
48140,MI
48444,MI
48141,MI
49201,MI
49202,MI
49203,MI
49204,MI
49248,MI
48032,MI
49249,MI
49250,MI
48320,MI
48432,MI
48445,MI
48143,MI
48359,MI
48360,MI
48361,MI
48362,MI
48366,MI
48144,MI
48446,MI
48449,MI
48367,MI
49251,MI
48450,MI
48146,MI
48451,MI
49252,MI
48150,MI
48151,MI
48152,MI
48153,MI
48154,MI
48158,MI
49253,MI
48039,MI
48453,MI
48040,MI
48454,MI
48041,MI
48455,MI
49254,MI
48160,MI
48380,MI
48381,MI
48456,MI
48465,MI
48110,MI
48133,MI
48145,MI
48157,MI
48159,MI
48161,MI
48162,MI
48166,MI
49255,MI
48457,MI
49256,MI
49257,MI
49258,MI
48035,MI
48036,MI
48038,MI
48042,MI
48043,MI
48044,MI
48045,MI
48046,MI
48458,MI
49259,MI
